0,nospec_no_specifier_test,1607623728,0
1,nospec_empty_string,1607623728,0
2,nospec_some_escaped_chars,1607623728,0
3,nospec_successive_5_5,1607623728,0
4,nospec_successive_2_9,1607623728,0
5,nospec_successive_8_3,1607623728,0
6,pct_basic,1607623728,1607623707
7,pct_5w,1607623728,1607623707
8,pct_5wlj,1607623728,1607623707
9,pct_5wzp,1607623728,1607623707
10,pct_5wljzp,1607623728,1607623707
11,nocrash_nullspec_basic,1607623728,0
12,nocrash_nullspec_5w,1607623728,0
13,nocrash_nullspec_5wzp,1607623728,0
14,nocrash_nullspec_5wzplj,1607623728,0
15,nocrash_nullspec_5wlj,1607623728,0
16,s_basic_string_expansion,1607623728,1607623707
17,s_only_string_expansion,1607623728,1607623707
18,s_two_string_expansions,1607623728,1607623707
19,s_two_string_expansions2,1607623728,1607623707
20,s_empty_string_expansion,1607623728,1607623707
21,s_full_then_empty_string,1607623728,1607623707
22,s_empty_then_full_string,1607623728,1607623707
23,s_three_strings,1607623728,1607623707
24,s_space_padded_field_width,1607623728,1607623707
25,s_space_padded_field_width2,1607623728,1607623707
26,s_space_padded_over_field_width,1607623728,0
27,s_space_padded_field_width_lj,1607623728,1607623707
28,s_space_padded_field_width2_lj,1607623728,1607623707
29,s_space_padded_over_field_width_lj,1607623728,0
30,s_string_prec_notrunc,1607623728,1607623707
31,s_string_prec_trunc,1607623728,1607623707
32,s_string_prec_default,1607623728,1607623707
33,s_string_prec_zero,1607623728,1607623707
34,s_two_strings_prec_2trunc,1607623728,1607623707
35,s_two_strings_prec_1trunc_a,1607623728,1607623707
36,s_two_strings_prec_1trunc_b,1607623728,1607623707
37,s_two_strings_prec_0trunc,1607623728,1607623707
38,s_string_prec_width_notrunc,1607623728,1607623707
39,s_string_prec_width_trunc,1607623728,1607623707
40,s_string_prec_width_notrunc_lj,1607623728,1607623707
41,s_string_prec_width_trunc_lj,1607623728,1607623707
42,s_two_s_prec_width_2fit_0trunc,1607623728,1607623707
43,s_two_s_prec_width_1fit_a_0trunc,1607623728,1607623707
44,s_two_s_prec_width_1fit_b_0trunc,1607623728,1607623707
45,s_two_s_prec_width_0fit_0trunc,1607623728,0
46,s_two_s_prec_width_2fit_1trunc_a,1607623728,1607623707
47,s_two_s_prec_width_1fit_a_1trunc_a,1607623728,1607623707
48,s_two_s_prec_width_1fit_b_1trunc_a,1607623728,1607623707
49,s_two_s_prec_width_0fit_1trunc_a,1607623728,0
50,s_two_s_prec_width_2fit_1trunc_b,1607623728,1607623707
51,s_two_s_prec_width_1fit_a_1trunc_b,1607623728,1607623707
52,s_two_s_prec_width_1fit_b_1trunc_b,1607623728,1607623707
53,s_two_s_prec_width_0fit_1trunc_b,1607623728,0
54,s_two_s_prec_width_2fit_2trunc,1607623728,1607623707
55,s_two_s_prec_width_1fit_a_2trunc,1607623728,1607623707
56,s_two_s_prec_width_1fit_b_2trunc,1607623728,1607623707
57,s_two_s_prec_width_0fit_2trunc,1607623728,0
58,s_two_s_prec_width_2trunc,1607623728,0
59,s_two_strings_lj_and_rj,1607623728,1607623707
60,s_two_strings_rj_and_lj,1607623728,1607623707
61,s_null_basic_string_expansion,1607623728,1607623707
62,s_null_only_string_expansion,1607623728,1607623707
63,s_null_space_padded_field_width,1607623728,1607623707
64,s_null_space_padded_over_field_width,1607623728,0
65,s_null_space_padded_field_width_lj,1607623728,1607623707
66,s_null_space_padded_field_width2_lj,1607623728,1607623707
67,s_null_space_padded_over_field_width_lj,1607623728,0
68,s_null_string_prec_notrunc,1607623728,1607623707
69,s_null_string_prec_trunc,1607623728,1607623707
70,s_null_string_prec_default,1607623728,1607623707
71,s_null_string_prec_zero,1607623728,1607623707
72,s_basic_s_hidden,1607623728,1607623707
73,s_width_3_s_hidden,1607623728,0
74,s_width_9_s_hidden,1607623728,1607623707
75,s_prec_no_width_s_hidden,1607623728,1607623707
76,s_prec_9_no_width_s_hidden,1607623728,1607623707
77,s_prec_03_no_width_s_hidden,1607623728,1607623707
78,s_prec_09_no_width_s_hidden,1607623728,1607623707
79,s_prec_03_no_width_s_null,1607623728,1607623707
80,s_prec_09_no_width_s_null,1607623728,1607623707
81,s_prec_00_no_width_s_nullchar,1607623728,0
82,s_prec_01_no_width_s_nullchar,1607623728,1607623707
83,s_prec_03_no_width_s_nullchar,1607623728,1607623707
84,s_prec_09_no_width_s_nullchar,1607623728,1607623707
85,s_prec_0_width_3_s_hidden,1607623728,1607623707
86,s_prec_0_width_10_s_hidden,1607623728,1607623707
87,s_prec_0_width_3_s_null,1607623728,1607623707
88,s_prec_0_width_10_s_null,1607623728,1607623707
89,s_prec_0_width_1_s_nullchar,1607623728,1607623707
90,s_prec_0_width_2_s_nullchar,1607623728,1607623707
91,s_prec_0_width_9_s_nullchar,1607623728,1607623707
92,s_prec_0_lj_width_3_s_hidden,1607623728,1607623707
93,s_prec_0_lj_width_8_s_hidden,1607623728,1607623707
94,s_prec_0_lj_width_3_s_null,1607623728,1607623707
95,s_prec_0_lj_width_8_s_null,1607623728,1607623707
96,s_prec_0_lj_width_1_s_nullchar,1607623728,1607623707
97,s_prec_0_lj_width_2_s_nullchar,1607623728,1607623707
98,s_prec_0_lj_width_6_s_nullchar,1607623728,1607623707
99,s_prec_1_width_3_s_hidden,1607623728,1607623707
100,s_prec_1_width_10_s_hidden,1607623728,1607623707
101,s_prec_1_width_3_s_null,1607623728,1607623707
102,s_prec_1_width_9_s_null,1607623728,1607623707
103,s_prec_1_lj_width_3_s_hidden,1607623728,1607623707
104,s_prec_1_lj_width_10_s_hidden,1607623728,1607623707
105,s_prec_1_lj_width_3_s_null,1607623728,1607623707
106,s_prec_1_lj_width_9_s_null,1607623728,1607623707
107,s_prec_1_lj_width_3_s_nullchar,1607623728,1607623707
108,s_prec_1_lj_width_6_s_nullchar,1607623728,1607623707
109,s_prec_perfect_width_3_s_hidden,1607623728,0
110,s_prec_perfect_width_20_s_hidden,1607623728,1607623707
111,s_prec_perfect_width_3_s_null,1607623728,0
112,s_prec_perfect_width_20_s_null,1607623728,1607623707
113,s_prec_perfect_width_3_s_nullchar,1607623728,1607623707
114,s_prec_perfect_width_6_s_nullchar,1607623728,1607623707
115,s_prec_perfect_lj_width_3_s_hidden,1607623728,0
116,s_prec_perfect_lj_width_20_s_hidden,1607623728,1607623707
117,s_prec_8_lj_width_3_s_hidden,1607623728,0
118,s_prec_8_lj_width_10_s_hidden,1607623728,1607623707
119,s_prec_8_lj_width_3_s_null,1607623728,0
120,s_prec_8_lj_width_10_s_null,1607623728,1607623707
121,s_prec_00_lj_s_hidden_trunc,1607623728,1607623707
122,s_prec_09_lj_s_hidden_notrunc,1607623728,1607623707
123,s_undefbehav_0_2zero,1607623728,1607623707
124,s_undefbehav_0_3zero,1607623728,1607623707
125,s_undefbehav_0_4zero,1607623728,1607623707
126,s_undefbehav_0_lj_2zero,1607623728,1607623707
127,s_undefbehav_0_zero_lj_zero,1607623728,1607623707
128,s_undefbehav_0_2zero_lj,1607623728,1607623707
129,s_undefbehav_0_width_3,1607623728,0
130,s_undefbehav_0_width_9,1607623728,1607623707
131,s_undefbehav_lj_0_width_3,1607623728,0
132,s_undefbehav_lj_0_width_9,1607623728,1607623707
133,i_basic_i_pos,1607623728,1607623707
134,i_basic_i_neg,1607623728,1607623707
135,i_basic_i_zero,1607623728,1607623707
136,i_basic_i_onlypos,1607623728,1607623707
137,i_basic_i_onlyneg,1607623728,1607623707
138,i_basic_i_onlyzero,1607623728,1607623707
139,d_basic_pos,1607623728,1607623707
140,d_basic_neg,1607623728,1607623707
141,d_basic_zero,1607623728,1607623707
142,i_intmax,1607623728,1607623707
143,i_intmin,1607623728,1607623707
144,i_width_pos_fits,1607623728,1607623707
145,i_width_neg_fits,1607623728,1607623707
146,i_width_zero_fits,1607623728,1607623707
147,i_width_pos_exactfit,1607623728,0
148,i_width_neg_exactfit,1607623728,0
149,i_width_pos_nofit,1607623728,0
150,i_width_neg_nofit,1607623728,0
151,i_width_pos_fits_lj,1607623728,1607623707
152,i_width_neg_fits_lj,1607623728,1607623707
153,i_width_zero_fits_lj,1607623728,1607623707
154,i_width_pos_exactfit_lj,1607623728,0
155,i_width_neg_exactfit_lj,1607623728,0
156,i_width_pos_nofit_lj,1607623728,0
157,i_width_neg_nofit_lj,1607623728,0
158,i_prec_fits_pos,1607623728,1607623707
159,i_prec_fits_neg,1607623728,1607623707
160,i_prec_fits_zero,1607623728,1607623707
161,i_prec_exactfit_pos,1607623728,0
162,i_prec_exactfit_neg,1607623728,0
163,i_prec_nofit_pos,1607623728,0
164,i_prec_nofit_neg,1607623728,0
165,i_zp_pos_fits,1607623728,1607623707
166,i_zp_neg_fits,1607623728,1607623707
167,i_zp_zero_fits,1607623728,1607623707
168,i_zp_pos_exactfit,1607623728,0
169,i_zp_neg_exactfit,1607623728,0
170,i_zp_neg_minus1fit,1607623728,0
171,i_prec_width_fit_fit_pos,1607623728,1607623707
172,i_prec_width_fit_fit_neg,1607623728,1607623707
173,i_prec_width_fit_fit_zero,1607623728,1607623707
174,i_prec_width_nofit_fit_pos,1607623728,1607623707
175,i_prec_width_nofit_fit_neg,1607623728,1607623707
176,i_prec_width_fit_nofit_pos,1607623728,0
177,i_prec_width_fit_nofit_neg,1607623728,0
178,i_prec_width_nofit_nofit_pos,1607623728,0
179,i_prec_width_nofit_nofit_neg,1607623728,0
180,i_prec_width_fit_fit_pos_lj,1607623728,1607623707
181,i_prec_width_fit_fit_neg_lj,1607623728,1607623707
182,i_prec_width_fit_fit_zero_lj,1607623728,1607623707
183,i_prec_width_nofit_fit_pos_lj,1607623728,1607623707
184,i_prec_width_nofit_fit_neg_lj,1607623728,1607623707
185,i_prec_width_fit_nofit_pos_lj,1607623728,0
186,i_prec_width_fit_nofit_neg_lj,1607623728,0
187,i_prec_width_nofit_nofit_pos_lj,1607623728,0
188,i_prec_width_nofit_nofit_neg_lj,1607623728,0
189,i_prec_width_ff_pos_zp,1607623728,1607623707
190,i_prec_width_ff_neg_zp,1607623728,1607623707
191,i_prec_width_ff_zero_zp,1607623728,1607623707
192,i_prec_width_nf_pos_zp,1607623728,1607623707
193,i_prec_width_nf_neg_zp,1607623728,1607623707
194,i_prec_width_fn_pos_zp,1607623728,0
195,i_prec_width_fn_neg_zp,1607623728,0
196,i_prec_width_nn_pos_zp,1607623728,0
197,i_prec_width_nn_neg_zp,1607623728,0
198,i_prec_width_ff_pos_lj_zp_ignoreflag,1607623728,1607623707
199,i_prec_width_ff_neg_ljzp_ignoreflag,1607623728,1607623707
200,i_prec_width_ff_zero_ljzp_ignoreflag,1607623728,1607623707
201,i_prec_width_nf_pos_ljzp_ignoreflag,1607623728,1607623707
202,i_prec_width_nf_neg_ljzp_ignoreflag,1607623728,1607623707
203,i_prec_width_fn_pos_ljzp_ignoreflag,1607623728,0
204,i_prec_width_fn_neg_ljzp_ignoreflag,1607623728,0
205,i_prec_width_nn_pos_ljzp_ignoreflag,1607623728,0
206,i_prec_width_nn_neg_ljzp_ignoreflag,1607623728,0
207,i_size_follows_i_i,1607623728,1607623707
208,i_prec0val0_basic,1607623728,1607623707
209,i_prec0val0_implicit,1607623728,1607623707
210,i_prec0val0_w,1607623728,1607623707
211,i_prec0val0_w_impl,1607623728,1607623707
212,i_prec0val0_wlj,1607623728,1607623707
213,i_prec0val0_wlj_impl,1607623728,1607623707
214,d_basic_i_pos,1607623728,1607623707
215,d_basic_i_neg,1607623728,1607623707
216,d_basic_i_zero,1607623728,1607623707
217,d_basic_i_onlypos,1607623728,1607623707
218,d_basic_i_onlyneg,1607623728,1607623707
219,d_basic_i_onlyzero,1607623728,1607623707
220,d_intmax,1607623728,1607623707
221,d_intmin,1607623728,1607623707
222,d_width_pos_fits,1607623728,1607623707
223,d_width_neg_fits,1607623728,1607623707
224,d_width_zero_fits,1607623728,1607623707
225,d_width_pos_exactfit,1607623728,0
226,d_width_neg_exactfit,1607623728,0
227,d_width_pos_nofit,1607623728,0
228,d_width_neg_nofit,1607623728,0
229,d_width_pos_fits_lj,1607623728,1607623707
230,d_width_neg_fits_lj,1607623728,1607623707
231,d_width_zero_fits_lj,1607623728,1607623707
232,d_width_pos_exactfit_lj,1607623728,0
233,d_width_neg_exactfit_lj,1607623728,0
234,d_width_pos_nofit_lj,1607623728,0
235,d_width_neg_nofit_lj,1607623728,0
236,d_prec_fits_pos,1607623728,1607623707
237,d_prec_fits_neg,1607623728,1607623707
238,d_prec_fits_zero,1607623728,1607623707
239,d_prec_exactfit_pos,1607623728,0
240,d_prec_exactfit_neg,1607623728,0
241,d_prec_nofit_pos,1607623728,0
242,d_prec_nofit_neg,1607623728,0
243,d_zp_pos_fits,1607623728,1607623707
244,d_zp_neg_fits,1607623728,1607623707
245,d_zp_zero_fits,1607623728,1607623707
246,d_zp_pos_exactfit,1607623728,0
247,d_zp_neg_exactfit,1607623728,0
248,d_zp_neg_minus1fit,1607623728,0
249,d_prec_width_fit_fit_pos,1607623728,1607623707
250,d_prec_width_fit_fit_neg,1607623728,1607623707
251,d_prec_width_fit_fit_zero,1607623728,1607623707
252,d_prec_width_nofit_fit_pos,1607623728,1607623707
253,d_prec_width_nofit_fit_neg,1607623728,1607623707
254,d_prec_width_fit_nofit_pos,1607623728,0
255,d_prec_width_fit_nofit_neg,1607623728,0
256,d_prec_width_nofit_nofit_pos,1607623728,0
257,d_prec_width_nofit_nofit_neg,1607623728,0
258,d_prec_width_fit_fit_pos_lj,1607623728,1607623707
259,d_prec_width_fit_fit_neg_lj,1607623728,1607623707
260,d_prec_width_fit_fit_zero_lj,1607623728,1607623707
261,d_prec_width_nofit_fit_pos_lj,1607623728,1607623707
262,d_prec_width_nofit_fit_neg_lj,1607623728,1607623707
263,d_prec_width_fit_nofit_pos_lj,1607623728,0
264,d_prec_width_fit_nofit_neg_lj,1607623728,0
265,d_prec_width_nofit_nofit_pos_lj,1607623728,0
266,d_prec_width_nofit_nofit_neg_lj,1607623728,0
267,d_prec_width_ff_pos_zp,1607623728,1607623707
268,d_prec_width_ff_neg_zp,1607623728,1607623707
269,d_prec_width_ff_zero_zp,1607623728,1607623707
270,d_prec_width_nf_pos_zp,1607623728,1607623707
271,d_prec_width_nf_neg_zp,1607623728,1607623707
272,d_prec_width_fn_pos_zp,1607623728,0
273,d_prec_width_fn_neg_zp,1607623728,0
274,d_prec_width_nn_pos_zp,1607623728,0
